,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,rooms_bin,income
12687,-121.5,38.59,43.0,88.0,21.0,119.0,19.0,1.725,11.119897691565697,INLAND,"(1.999, 941.0]",1
12688,-121.44,38.6,16.0,2987.0,864.0,1240.0,755.0,2.8231,11.83138646878959,INLAND,"(2876.0, 3485.0]",1
12689,-121.41,38.56,17.0,7228.0,1369.0,2455.0,1365.0,5.1385,12.097936057925594,INLAND,"(4651.5, 39320.0]",2
12690,-121.37,38.57,22.0,4899.0,847.0,1701.0,826.0,5.2449,12.866182555987908,INLAND,"(4651.5, 39320.0]",2
12691,-121.39,38.57,33.0,2648.0,357.0,863.0,359.0,8.4016,12.732872991266813,INLAND,"(2462.0, 2876.0]",3
12692,-121.4,38.57,25.0,2022.0,295.0,639.0,278.0,5.8416,12.603508942150482,INLAND,"(1835.0, 2127.0]",2
12693,-121.41,38.57,16.0,4429.0,1124.0,1538.0,960.0,3.2443,12.158462035413251,INLAND,"(3485.0, 4651.5]",2
12694,-121.4,38.56,22.0,2623.0,357.0,838.0,368.0,7.143,12.700161995927848,INLAND,"(2462.0, 2876.0]",3
12695,-121.42,38.6,23.0,3713.0,1078.0,2194.0,1018.0,1.7451,11.403121759615027,INLAND,"(3485.0, 4651.5]",1
12696,-121.42,38.6,35.0,1166.0,193.0,574.0,190.0,2.2452,11.540550359582348,INLAND,"(941.0, 1298.0]",1
12697,-121.42,38.6,36.0,1327.0,209.0,613.0,230.0,3.8672,11.620891583095712,INLAND,"(1298.0, 1578.0]",2
12698,-121.43,38.61,33.0,2289.0,576.0,1100.0,503.0,2.1694,11.468984026707245,INLAND,"(2127.0, 2462.0]",1
12699,-121.44,38.61,34.0,172.0,38.0,149.0,55.0,2.6442,10.915106645867503,INLAND,"(1.999, 941.0]",1
12700,-121.41,38.61,36.0,3099.0,605.0,1322.0,623.0,3.4784,11.566475710526321,INLAND,"(2876.0, 3485.0]",2
12701,-121.41,38.6,16.0,5407.0,1467.0,2523.0,1265.0,2.0471,11.554077005184336,INLAND,"(4651.5, 39320.0]",1
12702,-121.41,38.59,18.0,5527.0,1446.0,2883.0,1305.0,2.6485,11.648338835562747,INLAND,"(4651.5, 39320.0]",1
12703,-121.41,38.59,17.0,12355.0,3630.0,5692.0,3073.0,2.5245,11.503894811084523,INLAND,"(4651.5, 39320.0]",1
12704,-121.41,38.58,18.0,6955.0,1882.0,2803.0,1740.0,3.089,11.859355104555387,INLAND,"(4651.5, 39320.0]",2
12705,-121.39,38.61,36.0,2396.0,536.0,1225.0,515.0,2.9559,11.824819546736247,INLAND,"(2127.0, 2462.0]",1
12706,-121.39,38.6,22.0,5773.0,1320.0,2607.0,1250.0,2.5238,11.685205103383671,INLAND,"(4651.5, 39320.0]",1
12707,-121.4,38.61,37.0,1994.0,347.0,782.0,355.0,4.1488,11.823354355742923,INLAND,"(1835.0, 2127.0]",2
12708,-121.38,38.59,36.0,1239.0,237.0,764.0,222.0,3.0156,11.542493975902508,INLAND,"(941.0, 1298.0]",2
12709,-121.39,38.59,33.0,2091.0,468.0,1053.0,470.0,2.2264,11.590821254278314,INLAND,"(1835.0, 2127.0]",1
12710,-121.39,38.59,34.0,1151.0,234.0,563.0,251.0,2.8,11.640447588047344,INLAND,"(941.0, 1298.0]",1
12711,-121.4,38.59,25.0,2228.0,534.0,1130.0,481.0,2.5363,11.732871910985468,INLAND,"(2127.0, 2462.0]",1
12712,-121.4,38.59,18.0,2614.0,624.0,1181.0,616.0,2.0432,11.962732764429129,INLAND,"(2462.0, 2876.0]",1
12713,-121.38,38.59,36.0,2253.0,434.0,1018.0,426.0,3.2596,11.499850357082506,INLAND,"(2127.0, 2462.0]",2
12714,-121.39,38.58,36.0,2019.0,369.0,878.0,356.0,2.8462,11.444657330797734,INLAND,"(1835.0, 2127.0]",1
12715,-121.39,38.58,41.0,2577.0,365.0,913.0,339.0,6.3406,13.013220160790162,INLAND,"(2462.0, 2876.0]",3
12716,-121.37,38.6,35.0,3137.0,544.0,1312.0,549.0,3.788,11.82628259408539,INLAND,"(2876.0, 3485.0]",2
12717,-121.37,38.6,36.0,1119.0,144.0,414.0,150.0,5.8336,12.554265215639417,INLAND,"(941.0, 1298.0]",2
12718,-121.38,38.6,36.0,1249.0,159.0,362.0,143.0,6.8469,13.0089729301901,INLAND,"(941.0, 1298.0]",3
12719,-121.38,38.61,34.0,2888.0,496.0,1168.0,479.0,3.6053,11.909020140718255,INLAND,"(2876.0, 3485.0]",2
12720,-121.37,38.59,36.0,2523.0,401.0,927.0,398.0,3.5179,12.244336169955224,INLAND,"(2462.0, 2876.0]",2
12721,-121.37,38.58,37.0,2839.0,390.0,1006.0,400.0,7.3343,12.543976000470021,INLAND,"(2462.0, 2876.0]",3
12722,-121.38,38.58,38.0,2968.0,475.0,1176.0,454.0,5.0497,12.16369214550422,INLAND,"(2876.0, 3485.0]",2
12723,-121.38,38.59,38.0,1839.0,287.0,685.0,276.0,4.5313,12.151621739551222,INLAND,"(1835.0, 2127.0]",2
12724,-121.37,38.59,36.0,2388.0,369.0,838.0,356.0,4.775,12.176133921127343,INLAND,"(2127.0, 2462.0]",2
12725,-121.35,38.61,27.0,3900.0,776.0,1549.0,761.0,2.7788,11.658764556186767,INLAND,"(3485.0, 4651.5]",1
12726,-121.35,38.6,27.0,4314.0,611.0,1662.0,575.0,5.0997,12.04414765726144,INLAND,"(3485.0, 4651.5]",2
12727,-121.36,38.6,35.0,1930.0,328.0,805.0,338.0,4.4643,11.798111925972618,INLAND,"(1835.0, 2127.0]",2
12728,-121.36,38.6,36.0,1275.0,227.0,530.0,245.0,3.875,11.80261302508661,INLAND,"(941.0, 1298.0]",2
12729,-121.36,38.61,35.0,2355.0,365.0,993.0,354.0,5.0492,11.878269721588795,INLAND,"(2127.0, 2462.0]",2
12730,-121.35,38.59,29.0,1285.0,193.0,460.0,206.0,5.3243,12.490126895384028,INLAND,"(941.0, 1298.0]",2
12731,-121.36,38.59,32.0,3303.0,480.0,1185.0,436.0,5.0508,12.32696639345598,INLAND,"(2876.0, 3485.0]",2
12732,-121.36,38.58,25.0,3196.0,406.0,978.0,419.0,8.4699,12.748399843328054,INLAND,"(2876.0, 3485.0]",3
12733,-121.35,38.58,20.0,2992.0,378.0,1105.0,368.0,8.6572,12.67670420258797,INLAND,"(2876.0, 3485.0]",3
12734,-121.34,38.58,18.0,1631.0,228.0,599.0,228.0,7.8031,12.495756463152594,INLAND,"(1578.0, 1835.0]",3
12735,-121.34,38.59,23.0,2912.0,421.0,1132.0,410.0,5.9174,12.32785212918379,INLAND,"(2876.0, 3485.0]",2
12736,-121.34,38.59,22.0,3273.0,480.0,1151.0,463.0,8.05,12.847929163278053,INLAND,"(2876.0, 3485.0]",3
12737,-121.36,38.64,24.0,6540.0,1008.0,2667.0,1031.0,5.5632,12.073689165230697,INLAND,"(4651.5, 39320.0]",2
12738,-121.36,38.63,28.0,6119.0,985.0,2631.0,934.0,4.875,11.894104711087113,INLAND,"(4651.5, 39320.0]",2
12739,-121.35,38.62,28.0,4175.0,796.0,2032.0,830.0,3.4299,12.00762780434872,INLAND,"(3485.0, 4651.5]",2
12740,-121.35,38.61,25.0,4916.0,1243.0,2140.0,1136.0,2.5511,11.806348526363516,INLAND,"(4651.5, 39320.0]",1
12741,-121.36,38.61,37.0,2191.0,394.0,951.0,362.0,3.8882,11.979805470779858,INLAND,"(2127.0, 2462.0]",2
12742,-121.36,38.62,34.0,2447.0,503.0,1077.0,456.0,3.058,11.798111925972618,INLAND,"(2127.0, 2462.0]",2
12743,-121.36,38.63,30.0,2619.0,370.0,940.0,359.0,4.7283,12.010671928196443,INLAND,"(2462.0, 2876.0]",2
12744,-121.37,38.64,36.0,322.0,48.0,133.0,59.0,4.6111,11.844392338493027,INLAND,"(1.999, 941.0]",2
12745,-121.38,38.64,19.0,4563.0,1069.0,2256.0,926.0,2.1472,11.87340018062404,INLAND,"(3485.0, 4651.5]",1
12746,-121.37,38.63,32.0,3658.0,797.0,1452.0,715.0,2.6623,11.701071692055445,INLAND,"(3485.0, 4651.5]",1
12747,-121.37,38.63,37.0,494.0,86.0,253.0,99.0,4.8194,11.85723122498801,INLAND,"(1.999, 941.0]",2
12748,-121.37,38.63,30.0,5996.0,1018.0,2532.0,1049.0,4.6127,11.930325731537252,INLAND,"(4651.5, 39320.0]",2
12749,-121.37,38.62,27.0,1743.0,380.0,697.0,368.0,1.6678,12.02035131605286,INLAND,"(1578.0, 1835.0]",1
12750,-121.38,38.62,34.0,2352.0,610.0,1127.0,592.0,2.2,11.665655135642039,INLAND,"(2127.0, 2462.0]",1
12751,-121.38,38.62,41.0,774.0,144.0,356.0,150.0,3.5625,11.655301379246426,INLAND,"(1.999, 941.0]",2
12752,-121.37,38.62,43.0,1077.0,199.0,447.0,182.0,3.0139,11.65789988570203,INLAND,"(941.0, 1298.0]",2
12753,-121.37,38.61,42.0,945.0,193.0,460.0,193.0,3.7569,11.752737324967208,INLAND,"(941.0, 1298.0]",2
12754,-121.37,38.61,39.0,823.0,146.0,329.0,144.0,3.0833,11.644839300053654,INLAND,"(1.999, 941.0]",2
12755,-121.38,38.61,27.0,2375.0,537.0,863.0,452.0,3.0086,11.751162533892076,INLAND,"(2127.0, 2462.0]",2
12756,-121.39,38.63,30.0,2930.0,739.0,1661.0,668.0,2.7813,11.686046493072437,INLAND,"(2876.0, 3485.0]",1
12757,-121.39,38.63,34.0,1226.0,180.0,359.0,167.0,3.8068,11.921060339411943,INLAND,"(941.0, 1298.0]",2
12758,-121.39,38.61,35.0,2024.0,359.0,786.0,364.0,2.4632,11.963370312187111,INLAND,"(1835.0, 2127.0]",1
12759,-121.39,38.62,27.0,5693.0,1487.0,2334.0,1387.0,2.2844,12.046496440791149,INLAND,"(4651.5, 39320.0]",1
12760,-121.39,38.62,45.0,2696.0,624.0,1059.0,582.0,1.8176,11.98854454800156,INLAND,"(2462.0, 2876.0]",1
12761,-121.4,38.63,30.0,3626.0,834.0,1577.0,806.0,2.517,11.778369597156942,INLAND,"(3485.0, 4651.5]",1
12762,-121.4,38.63,31.0,1540.0,452.0,1079.0,444.0,1.8571,11.499850357082506,INLAND,"(1298.0, 1578.0]",1
12763,-121.4,38.62,28.0,3671.0,886.0,1733.0,820.0,2.2292,11.636920278634463,INLAND,"(3485.0, 4651.5]",1
12764,-121.4,38.61,33.0,3512.0,825.0,1515.0,782.0,1.9908,11.685205103383671,INLAND,"(3485.0, 4651.5]",1
12765,-121.41,38.62,21.0,3260.0,763.0,1735.0,736.0,2.5162,11.487617913343598,INLAND,"(2876.0, 3485.0]",1
12766,-121.42,38.62,33.0,3171.0,832.0,1591.0,695.0,2.0786,11.391898423211194,INLAND,"(2876.0, 3485.0]",1
12767,-121.42,38.61,34.0,1126.0,256.0,589.0,243.0,2.1776,11.34333452885509,INLAND,"(941.0, 1298.0]",1
12768,-121.43,38.61,40.0,1134.0,252.0,675.0,249.0,1.3696,11.08523008522044,INLAND,"(941.0, 1298.0]",1
12769,-121.42,38.62,41.0,1087.0,272.0,462.0,219.0,2.0224,11.080618310893968,INLAND,"(941.0, 1298.0]",1
12770,-121.42,38.63,42.0,1385.0,273.0,740.0,274.0,2.6055,11.264476926102367,INLAND,"(1298.0, 1578.0]",1
12771,-121.43,38.63,43.0,1009.0,225.0,604.0,218.0,1.6641,11.112462823634855,INLAND,"(941.0, 1298.0]",1
12772,-121.42,38.63,42.0,2217.0,536.0,1203.0,507.0,1.9412,11.199597325534862,INLAND,"(2127.0, 2462.0]",1
12773,-121.43,38.62,36.0,1765.0,438.0,1008.0,382.0,2.0639,11.19822841866684,INLAND,"(1578.0, 1835.0]",1
12774,-121.44,38.61,41.0,1404.0,313.0,765.0,330.0,1.8792,11.055656405795794,INLAND,"(1298.0, 1578.0]",1
12775,-121.41,38.64,41.0,1578.0,317.0,897.0,333.0,2.3214,11.109473329472568,INLAND,"(1298.0, 1578.0]",1
12776,-121.41,38.64,38.0,1384.0,287.0,682.0,280.0,1.9167,11.072884439922198,INLAND,"(1298.0, 1578.0]",1
12777,-121.42,38.64,42.0,1720.0,382.0,1069.0,362.0,1.8611,11.010415172807951,INLAND,"(1578.0, 1835.0]",1
12778,-121.42,38.64,44.0,1728.0,367.0,1042.0,349.0,1.6033,10.97679912709094,INLAND,"(1578.0, 1835.0]",1
12779,-121.42,38.65,21.0,2274.0,495.0,1157.0,445.0,2.098,10.815790343132422,INLAND,"(2127.0, 2462.0]",1
12780,-121.43,38.65,18.0,909.0,198.0,661.0,176.0,3.1696,11.256754979390998,INLAND,"(1.999, 941.0]",2
12781,-121.43,38.64,34.0,2010.0,411.0,1501.0,422.0,2.0417,11.095908894882296,INLAND,"(1835.0, 2127.0]",1
12782,-121.44,38.64,18.0,1756.0,442.0,837.0,320.0,1.125,11.163382173096926,INLAND,"(1578.0, 1835.0]",1
12783,-121.44,38.64,25.0,1678.0,367.0,971.0,307.0,1.0398,11.036517370851499,INLAND,"(1578.0, 1835.0]",1
12784,-121.44,38.65,28.0,1219.0,240.0,559.0,212.0,3.8295,11.713422508992204,INLAND,"(941.0, 1298.0]",2
12785,-121.44,38.63,38.0,1673.0,399.0,1116.0,382.0,1.3302,11.038126355768453,INLAND,"(1578.0, 1835.0]",1
12786,-121.44,38.63,33.0,1077.0,271.0,753.0,236.0,1.3462,10.93133754807084,INLAND,"(941.0, 1298.0]",1
12787,-121.44,38.63,38.0,1402.0,370.0,970.0,382.0,1.6343,11.170449240431308,INLAND,"(1298.0, 1578.0]",1
12788,-121.44,38.62,37.0,1607.0,385.0,972.0,354.0,1.9107,11.07753193632009,INLAND,"(1578.0, 1835.0]",1
12789,-121.44,38.62,37.0,3009.0,733.0,1513.0,588.0,1.4387,11.0186455364637,INLAND,"(2876.0, 3485.0]",1
12790,-121.45,38.65,5.0,2680.0,502.0,1885.0,498.0,2.6369,11.608244735642321,INLAND,"(2462.0, 2876.0]",1
12791,-121.46,38.65,8.0,3746.0,767.0,2161.0,744.0,3.2039,11.546369912189585,INLAND,"(3485.0, 4651.5]",2
12792,-121.46,38.65,14.0,3167.0,551.0,1787.0,533.0,3.8125,11.43605521971203,INLAND,"(2876.0, 3485.0]",2
12793,-121.45,38.64,23.0,1481.0,343.0,1079.0,315.0,1.867,11.01206667357142,INLAND,"(1298.0, 1578.0]",1
12794,-121.46,38.64,20.0,1517.0,323.0,1287.0,328.0,1.6607,11.112462823634855,INLAND,"(1298.0, 1578.0]",1
12795,-121.46,38.63,26.0,3185.0,658.0,2444.0,626.0,1.56,11.121378054821049,INLAND,"(2876.0, 3485.0]",1
12796,-121.45,38.63,28.0,1246.0,295.0,884.0,258.0,1.4397,10.853232402669228,INLAND,"(941.0, 1298.0]",1
12797,-121.45,38.62,37.0,1534.0,315.0,1147.0,322.0,2.5643,10.998777662206932,INLAND,"(1298.0, 1578.0]",1
12798,-121.45,38.62,38.0,2419.0,605.0,1696.0,503.0,1.4861,11.052491896264268,INLAND,"(2127.0, 2462.0]",1
12799,-121.45,38.61,32.0,2436.0,612.0,1509.0,618.0,1.0424,11.307142836927456,INLAND,"(2127.0, 2462.0]",1
12800,-121.46,38.61,43.0,705.0,178.0,464.0,159.0,2.4205,11.017004873924424,INLAND,"(1.999, 941.0]",1
12801,-121.46,38.62,35.0,3326.0,696.0,2511.0,649.0,1.9871,11.017004873924424,INLAND,"(2876.0, 3485.0]",1
12802,-121.44,38.61,33.0,1591.0,466.0,1000.0,418.0,1.0467,11.157692338256169,INLAND,"(1578.0, 1835.0]",1
12803,-121.45,38.6,44.0,2324.0,413.0,823.0,375.0,4.6625,11.97603664577121,INLAND,"(2127.0, 2462.0]",2
12804,-121.45,38.61,46.0,1758.0,511.0,1094.0,484.0,1.0685,11.156264806643742,INLAND,"(1578.0, 1835.0]",1
12805,-121.46,38.61,43.0,1111.0,269.0,613.0,290.0,1.2917,11.101960259016467,INLAND,"(941.0, 1298.0]",1
12806,-121.46,38.6,29.0,1978.0,538.0,823.0,490.0,1.9688,11.817472029092508,INLAND,"(1835.0, 2127.0]",1
12807,-121.45,38.61,34.0,438.0,116.0,263.0,100.0,0.9379,11.119897691565697,INLAND,"(1.999, 941.0]",1
12808,-121.47,38.63,29.0,2197.0,520.0,1374.0,483.0,2.1889,11.146214615088313,INLAND,"(2127.0, 2462.0]",1
12809,-121.47,38.61,31.0,1072.0,247.0,781.0,281.0,1.6563,11.094390314766315,INLAND,"(941.0, 1298.0]",1
12810,-121.47,38.61,35.0,1372.0,360.0,850.0,328.0,1.6331,11.119897691565697,INLAND,"(1298.0, 1578.0]",1
12811,-121.52,38.65,17.0,1269.0,233.0,494.0,231.0,3.9615,12.710782606695746,INLAND,"(941.0, 1298.0]",2
12812,-121.53,38.61,5.0,8149.0,1913.0,2933.0,1616.0,3.6788,12.094028734547074,INLAND,"(4651.5, 39320.0]",2
12813,-121.49,38.63,6.0,12197.0,2617.0,5634.0,2329.0,3.7449,11.769898298682092,INLAND,"(4651.5, 39320.0]",2
12814,-121.5,38.62,8.0,16679.0,3457.0,7919.0,3329.0,3.7188,11.80932691294063,INLAND,"(4651.5, 39320.0]",2
12815,-121.5,38.61,5.0,1395.0,373.0,638.0,322.0,2.6745,12.323860125621126,INLAND,"(1298.0, 1578.0]",1
12816,-121.5,38.63,6.0,693.0,143.0,276.0,151.0,3.1944,11.669937760751914,INLAND,"(1.999, 941.0]",2
12817,-121.49,38.62,8.0,15309.0,2996.0,7463.0,2885.0,3.9143,11.772987080375044,INLAND,"(4651.5, 39320.0]",2
12818,-121.49,38.61,6.0,4391.0,974.0,1982.0,914.0,3.4291,11.564578194753137,INLAND,"(3485.0, 4651.5]",2
12819,-121.48,38.62,23.0,7709.0,1279.0,4147.0,1262.0,3.8272,11.478344372113902,INLAND,"(4651.5, 39320.0]",2
12820,-121.48,38.61,18.0,1511.0,315.0,1062.0,304.0,2.3438,11.400887146781374,INLAND,"(1298.0, 1578.0]",1
12821,-121.51,38.69,28.0,800.0,149.0,450.0,158.0,2.1029,11.595435894542709,INLAND,"(1.999, 941.0]",1
12822,-121.59,38.69,32.0,541.0,82.0,229.0,98.0,8.0379,12.856575860287759,INLAND,"(1.999, 941.0]",3
12823,-121.42,38.72,10.0,3054.0,528.0,1932.0,510.0,3.0903,11.428467189677395,INLAND,"(2876.0, 3485.0]",2
12824,-121.44,38.73,25.0,1287.0,224.0,727.0,236.0,4.7396,11.816734299348461,INLAND,"(941.0, 1298.0]",2
12825,-121.47,38.72,26.0,1708.0,299.0,911.0,290.0,4.0227,11.510933482289435,INLAND,"(1578.0, 1835.0]",2
12826,-121.44,38.71,25.0,2336.0,406.0,1172.0,408.0,3.5129,11.524863917209606,INLAND,"(2127.0, 2462.0]",2
12827,-121.42,38.7,10.0,2562.0,460.0,1478.0,433.0,4.0625,11.474195031610165,INLAND,"(2462.0, 2876.0]",2
12828,-121.45,38.7,24.0,2159.0,369.0,1141.0,355.0,3.9853,11.412010608265987,INLAND,"(2127.0, 2462.0]",2
12829,-121.46,38.7,32.0,965.0,183.0,568.0,188.0,3.8611,11.44999631476691,INLAND,"(941.0, 1298.0]",2
12830,-121.43,38.69,28.0,927.0,165.0,542.0,148.0,2.5,11.474195031610165,INLAND,"(1.999, 941.0]",1
12831,-121.44,38.68,19.0,2476.0,534.0,1355.0,463.0,2.0625,11.455306945297822,INLAND,"(2462.0, 2876.0]",1
12832,-121.42,38.68,32.0,2118.0,345.0,1019.0,338.0,3.725,11.628047184686986,INLAND,"(1835.0, 2127.0]",2
12833,-121.41,38.69,28.0,1601.0,308.0,848.0,305.0,3.6429,11.56362808494399,INLAND,"(1578.0, 1835.0]",2
12834,-121.44,38.69,24.0,3124.0,556.0,1512.0,555.0,3.1942,11.460589521950299,INLAND,"(2876.0, 3485.0]",2
12835,-121.45,38.69,32.0,2962.0,526.0,1542.0,521.0,2.2243,11.398647529267592,INLAND,"(2876.0, 3485.0]",1
12836,-121.46,38.68,35.0,1299.0,254.0,705.0,245.0,2.8333,11.542493975902508,INLAND,"(1298.0, 1578.0]",1
12837,-121.47,38.68,19.0,946.0,182.0,474.0,173.0,5.0155,11.485564545613576,INLAND,"(941.0, 1298.0]",2
12838,-121.46,38.69,11.0,3335.0,658.0,1963.0,622.0,3.3125,11.480412603789821,INLAND,"(2876.0, 3485.0]",2
12839,-121.47,38.7,31.0,1007.0,181.0,563.0,185.0,3.625,11.421917019425596,INLAND,"(941.0, 1298.0]",2
12840,-121.43,38.66,35.0,1814.0,367.0,1076.0,372.0,2.7179,11.303450570483712,INLAND,"(1578.0, 1835.0]",1
12841,-121.46,38.66,3.0,3438.0,603.0,1602.0,554.0,3.9914,11.699413330633599,INLAND,"(2876.0, 3485.0]",2
12842,-121.4,38.66,50.0,880.0,150.0,1148.0,148.0,2.5062,11.630717389475995,INLAND,"(1.999, 941.0]",1
12843,-121.37,38.69,29.0,2103.0,380.0,1124.0,387.0,3.0833,11.373674891823535,INLAND,"(1835.0, 2127.0]",2
12844,-121.37,38.68,34.0,1086.0,187.0,663.0,190.0,3.3074,11.340962076644454,INLAND,"(941.0, 1298.0]",2
12845,-121.38,38.68,35.0,1643.0,298.0,831.0,305.0,4.0673,11.340962076644454,INLAND,"(1578.0, 1835.0]",2
12846,-121.37,38.68,36.0,1775.0,296.0,937.0,305.0,3.1786,11.331415578682627,INLAND,"(1578.0, 1835.0]",2
12847,-121.37,38.69,35.0,1851.0,327.0,1007.0,286.0,3.2361,11.338583982516495,INLAND,"(1835.0, 2127.0]",2
12848,-121.38,38.69,35.0,2943.0,554.0,1460.0,510.0,2.6713,11.34333452885509,INLAND,"(2876.0, 3485.0]",1
12849,-121.39,38.69,38.0,300.0,47.0,154.0,51.0,4.0909,11.592669666556795,INLAND,"(1.999, 941.0]",2
12850,-121.37,38.69,35.0,1093.0,192.0,590.0,190.0,2.7009,11.2922912626048,INLAND,"(941.0, 1298.0]",1
12851,-121.37,38.68,29.0,3757.0,646.0,2022.0,611.0,3.5429,11.38737357979909,INLAND,"(3485.0, 4651.5]",2
12852,-121.37,38.68,35.0,1620.0,276.0,939.0,277.0,2.5542,11.196857635323791,INLAND,"(1578.0, 1835.0]",1
12853,-121.38,38.68,35.0,1565.0,290.0,861.0,277.0,2.4844,11.251573687764477,INLAND,"(1298.0, 1578.0]",1
12854,-121.38,38.68,40.0,67.0,17.0,50.0,32.0,1.7596,11.448930795918299,INLAND,"(1.999, 941.0]",1
12855,-121.37,38.67,36.0,1354.0,258.0,771.0,267.0,2.2723,11.274680966120778,INLAND,"(1298.0, 1578.0]",1
12856,-121.37,38.67,36.0,1786.0,338.0,974.0,319.0,2.555,11.194110418585193,INLAND,"(1578.0, 1835.0]",1
12857,-121.38,38.67,37.0,2176.0,460.0,1067.0,357.0,2.3958,11.269591961359195,INLAND,"(2127.0, 2462.0]",1
12858,-121.38,38.67,38.0,1001.0,228.0,597.0,226.0,2.2788,11.203692838488003,INLAND,"(941.0, 1298.0]",1
12859,-121.39,38.67,35.0,562.0,174.0,240.0,106.0,0.9338,11.630717389475995,INLAND,"(1.999, 941.0]",1
12860,-121.37,38.7,18.0,3938.0,649.0,1861.0,606.0,3.6484,11.461642696843066,INLAND,"(3485.0, 4651.5]",2
12861,-121.38,38.7,25.0,3919.0,764.0,2203.0,783.0,2.2402,11.402005077384885,INLAND,"(3485.0, 4651.5]",1
12862,-121.39,38.69,30.0,2897.0,506.0,1508.0,478.0,3.865,11.389638560778947,INLAND,"(2876.0, 3485.0]",2
12863,-121.37,38.7,26.0,2230.0,410.0,1155.0,377.0,3.4911,11.38737357979909,INLAND,"(2127.0, 2462.0]",2
12864,-121.34,38.69,16.0,2686.0,516.0,1553.0,529.0,3.7857,11.632493573102964,INLAND,"(2462.0, 2876.0]",2
12865,-121.34,38.69,17.0,1968.0,364.0,996.0,331.0,3.7031,11.646590598651017,INLAND,"(1835.0, 2127.0]",2
12866,-121.35,38.68,20.0,7085.0,1222.0,3455.0,1229.0,4.3118,11.695255355062795,INLAND,"(4651.5, 39320.0]",2
12867,-121.35,38.68,18.0,7923.0,1558.0,3789.0,1473.0,3.5403,11.498836682527127,INLAND,"(4651.5, 39320.0]",2
12868,-121.35,38.72,2.0,21897.0,3513.0,8652.0,2873.0,4.5432,11.927026509139932,INLAND,"(4651.5, 39320.0]",2
12869,-121.38,38.71,7.0,4842.0,935.0,2857.0,907.0,3.9318,11.798111925972618,INLAND,"(4651.5, 39320.0]",2
12870,-121.4,38.71,15.0,4680.0,758.0,2626.0,729.0,3.8355,11.580593459194764,INLAND,"(4651.5, 39320.0]",2
12871,-121.36,38.69,13.0,6850.0,1400.0,4251.0,1421.0,3.6989,11.443586104891608,INLAND,"(4651.5, 39320.0]",2
12872,-121.35,38.7,5.0,14414.0,2979.0,7608.0,2832.0,3.5802,11.772215778919925,INLAND,"(4651.5, 39320.0]",2
12873,-121.36,38.67,17.0,2770.0,684.0,1471.0,624.0,2.3683,11.320565693461432,INLAND,"(2462.0, 2876.0]",1
12874,-121.36,38.67,5.0,5819.0,1507.0,3237.0,1356.0,2.2339,11.666513129191083,INLAND,"(4651.5, 39320.0]",1
12875,-121.37,38.66,9.0,3184.0,779.0,1929.0,769.0,2.3844,11.362114203075018,INLAND,"(2876.0, 3485.0]",1
12876,-121.36,38.66,22.0,2878.0,599.0,1362.0,541.0,2.7955,11.477308649967686,INLAND,"(2876.0, 3485.0]",1
12877,-121.37,38.66,17.0,4866.0,1056.0,2371.0,1030.0,2.4574,11.545402335602985,INLAND,"(4651.5, 39320.0]",1
12878,-121.38,38.66,17.0,3778.0,939.0,2393.0,862.0,1.8972,11.51792295668052,INLAND,"(3485.0, 4651.5]",1
12879,-121.38,38.65,34.0,825.0,173.0,355.0,130.0,3.1858,11.603688960617083,INLAND,"(1.999, 941.0]",2
12880,-121.39,38.64,33.0,1503.0,282.0,652.0,229.0,3.6937,11.505910920476012,INLAND,"(1298.0, 1578.0]",2
12881,-121.34,38.68,28.0,3379.0,552.0,1543.0,556.0,4.2743,11.728044909070785,INLAND,"(2876.0, 3485.0]",2
12882,-121.34,38.67,34.0,1503.0,264.0,731.0,285.0,4.0352,11.682676678340282,INLAND,"(1298.0, 1578.0]",2
12883,-121.34,38.67,35.0,643.0,117.0,331.0,134.0,3.0417,11.701071692055445,INLAND,"(1.999, 941.0]",2
12884,-121.34,38.66,16.0,3154.0,860.0,1837.0,793.0,1.9805,11.439289689006644,INLAND,"(2876.0, 3485.0]",1
12885,-121.35,38.66,8.0,3322.0,805.0,1694.0,774.0,2.7011,11.780667550692455,INLAND,"(2876.0, 3485.0]",1
12886,-121.34,38.66,17.0,1149.0,257.0,583.0,243.0,2.8092,11.83138646878959,INLAND,"(941.0, 1298.0]",1
12887,-121.34,38.66,18.0,4164.0,963.0,2032.0,898.0,2.119,11.798863517502989,INLAND,"(3485.0, 4651.5]",1
12888,-121.35,38.66,24.0,3313.0,769.0,1631.0,681.0,2.5556,11.568369632551514,INLAND,"(2876.0, 3485.0]",1
12889,-121.36,38.66,14.0,756.0,141.0,424.0,155.0,3.6953,11.662215780913316,INLAND,"(1.999, 941.0]",2
12890,-121.37,38.64,27.0,1672.0,299.0,757.0,282.0,3.6786,11.981058595924264,INLAND,"(1578.0, 1835.0]",2
12891,-121.35,38.65,20.0,2498.0,546.0,1185.0,506.0,3.2243,11.588969419043872,INLAND,"(2462.0, 2876.0]",2
12892,-121.33,38.66,15.0,4371.0,908.0,1842.0,818.0,2.7797,11.566475710526321,INLAND,"(3485.0, 4651.5]",1
12893,-121.33,38.65,23.0,2446.0,523.0,1132.0,513.0,2.6266,12.198549416880068,INLAND,"(2127.0, 2462.0]",1
